array,site,buff_dist,borrowpits,buffer_area,cfo,clearings,cultivation,facilities,harvest,landfill,mines,pipeline,railways,reclaimed,recreation,residential,roads,seismic_lines,seismic_lines_3D,trails,transmission_lines,veg_edges,water,well_aband,wells,lc_class110,lc_class120,lc_class20,lc_class210,lc_class220,lc_class230,lc_class32,lc_class33,lc_class34,lc_class50
LU16,LU16_75,2250,0,15897046.708794795,0,0.02056701161388994,0,0.0019083069876504218,0.15738990707893905,0,0,0.0143380262375604,0,0.00104249122437687,0,0,0.007627041295775286,0.00675635750964067,0,6.292820254281431e-4,0,0.008549803435925827,0,2.4688284731551395e-4,0,0,0,0.00232118655320068,0.8683196189971732,1.92550631238269e-6,0,0,0,0.05100669879228911,0.07835057395670184
LU16,LU16_77,2250,0,15897046.708794694,0,0.0015042591768504956,0,0,0.07889684943214946,0,0,0.017311815970884405,0,0,0,0,0.005711966141288395,0.002308226240577591,0,0.002163791208887269,0,0.0024597205680938717,0,0.0012684273391831908,1.5202930009993598e-4,0,0,0,0.9623806537002676,5.862412209636899e-4,0,0,0,0.0331497948227056,0.003883309298565061
LU16,LU16_80,2250,0,15897046.708793996,0,0.001326848624745219,0,0,0.10598607868833403,0,0,0.019363672887893906,0,0,0,0,0.006463826117230744,0.00406512577849909,0,0.001538094060537171,0,7.0052942325639e-4,0,6.521306333209259e-4,0,0,0,0.00232382136676756,0.8834336799858138,0.0216740539307893,0,0,0,0.03529673737543648,0.05727170668280339
LU16,LU16_81,2250,0,15897046.708794095,0,0.001472299757368832,0,0,0.07155596945318443,0,0,0.018644285090451,0,0,0,0,0.003195590421548316,0.0015205717691363805,0,0.0029785522661551103,0,0,0,0.0010044174652255999,1.4545113262362305e-4,0,0,0,0.915288392572048,0.014612777608795396,0,0,0,0.020617320756778298,0.04948150924819842
LU16,LU16_83,2250,0,15897046.708794795,0,0,0,0.013834957421959306,0.405100795501501,0,0,0.016280484613271806,0,0,0,0,0.007161946674627034,0.005349934161354058,0,9.593147278213587e-5,0,0.007987391863537377,0,0.00143368715450318,1.0064753113291898e-4,0,0,0,0.954372340303097,0.0049537495164447,0.022759627295943292,0,0,0.01791428169216081,0
LU16,LU16_84,2250,0,15897046.708793897,0,0,0,0.012577462360055603,0.3416992419103489,0,0,0.015964361144074714,0,0,0,0,0.006498925280535979,0.0058413312177163735,0,7.595686238070524e-4,0,0.006385322931727878,0,7.136656543250301e-4,1.00647531132925e-4,0,0,0,0.9603019585579988,0.00495374951644499,0.018310141802299406,0,0,0.0164341490005176,0
LU16,LU16_85,2250,0,15897046.708793897,0,8.722867816461481e-4,0,0.008520065116434194,0.25136723571253,0,0,0.0142982893904813,0,0,0,0,0.006227378936563453,0.00764608246737787,0,9.305684629562424e-4,0,0.005397807570610167,0,5.13796908731007e-4,0,0,0,0,0.9755159652580858,0,8.60154613040405e-5,0,0,0.0155589614465686,0.00883905712989663
LU16,LU16_88,2250,0,15897046.708794495,0,0.013024350128500636,0,3.28576010802426e-4,0.113365186218946,0,0,0.015850878586982687,0,0.0010424912243768899,0,0,0.008155057973245278,0.0053116467983349,0,7.0093928901856e-4,0,0.00436623668302362,0,2.07248421918393e-4,0,0,0,0.00232118655320072,0.9166469597037882,0.005919884466408488,0,0,0,0.0472700044309965,0.027841964903093007
LU22,LU22_110,2250,0.002950722713946815,15897046.708794395,0,0.0010326256437310304,0,0,0.10936493853818302,0,0.029025396980239607,0.003357153529626301,0,0,0,0,0.005159728957043042,0.0105692770306178,2.724012525528211e-6,0.001966361613382517,0,0.009379169947147936,0,5.043874212142899e-4,0,0.0656025398291338,0,0.06998459493840198,0.2654405510897771,0.3998241622511111,0.112938706551842,0,0.00641907517904576,0.054863382840235016,0.0249269880487407
LU22,LU22_48,2250,0.007053748348697903,15897046.708794795,0,0.005524677115397961,0,0.00184880071614018,0.0221848639585037,0,0,0.022884221547899593,0,0,0,0,0.006434415232858768,0.0249457209868836,0,5.958692030142147e-5,0,0.00596532814472391,0,0.004007574924304278,0.0030754603169607896,0.083396649615465,0,0.0028872210087631917,0.3010115561772369,0.4771019203673581,0.0638348809257121,0,0,0.049472766472836084,0.0222950064856348
LU22,LU22_107,2250,0.004703988546852279,15897046.708794694,0,1.5871585877089202e-4,0,0,0.004052627068962767,0,0,0,0,0,0,0,0.00443599581447882,0.0240025631820747,0.004508368005183042,5.53222846288186e-4,0,0.0066576243637312595,0,0.0035909386880225,0,0.03963556810370704,0,0.07508655707754153,0.3871028791654381,0.374084339430535,0.0233836985430421,0,0,0.03326694730299008,0.06744001093617033
LU22,LU22_49,2250,0.006155688463339582,15897046.708794395,0,0.004677386377970294,0,7.960138525868392e-4,0.0212180490957945,0,0,0.019546228875533794,0,0,0,0,0.006653482418340588,0.020086398010432806,0,0,0,0.006609571851173712,0,0.00375541425746852,0.0013475977498773404,0.059655344329569315,0,0,0.183719376343621,0.6176336266581784,0.07579192246986713,0,0,0.05266240574396812,0.010537324197970403
LU22,LU22_103,2250,0.004903722048600971,15897046.708794894,0,0,0,0,0.0939644632497111,0,0,0,0,0,0,0,0.002836824507241661,0.02096317508965311,0,0.0025133531659116267,0,0.006054777944126938,0,0,0,0.04733232122924984,0,0,0.3342135088691879,0.3890849222778882,0.07243445696703872,0,0,0.03558623030024098,0.12134855965254197
LU22,LU22_44,2250,0.0069012597329845505,15897046.708794294,0,0,0,0.0017728241726172908,0.04530661053277441,0,0,0.021015094185672108,0,0,0,0,0.0031619478742345385,0.023020172877732194,0,0.005848652706350993,0,0.009511746013846887,0,0.00767448785781112,0.002535596962419927,0.08713539437988042,0,0.0239579854631893,0.22628600747519306,0.4825570876868502,0.0813314725875484,0,0,0.0692750388776431,0.029457013571470993
LU22,LU22_21,2250,7.10683106070897e-4,15897046.708794594,0,0.00240051383530403,0,8.364397632948013e-4,0.23646879083414707,0,0,0,0,0,0,0,0.00502023473100162,0.0171128451808376,0,0.004163455437102587,0.004872277479584972,0.008166392813860167,0,6.229422589931609e-4,0,0.119616285092652,0,0.020694003996578298,0.10662868953951103,0.485211125287039,0.0870015820878242,0,0,0.0422351872598041,0.138613126748561
LU22,LU22_15,2250,6.528567431340701e-4,15897046.708794294,0,0.003937683806791487,0,5.23882875223627e-4,0.09882276266840052,0,0.007765885515596653,5.81601506619886e-4,0,0,0,0,0.006865488931479402,0.019238310607111706,0,0.0060227653546906105,0.00808994629799702,0.008999634514892793,0,0.0030740035202261417,4.3493395344473693e-4,0.0321924798998551,0,0.029857330344764305,0.11123362311127803,0.4820265851474293,0.185478660454481,0,0,0.06356171266213913,0.09564960910003217
LU22,LU22_50,2250,0.0019460089199296517,15897046.708795097,0,9.10069591549623e-4,0,0.00170848086243993,0.18247397857495296,0,0,0.012258386314114003,0,0,0,0,0.006288079849113686,0.0278069914772472,0,0.004393726144638627,0,0.010424365886054103,0,0.00316786095869029,0.002697547315781343,0.11314452445294602,0,0.017529931526868107,0.2759439193948473,0.264081047028304,0.08672507853211246,0,0,0.07214718961217118,0.17042831227763805
LU22,LU22_38,2250,0.001451441978413516,15897046.708794095,0,0.0020105042960883008,0,6.785585766799186e-4,0.0867548887563901,0,0,0.00538437549812627,0,0,0,0,0.006352724079668895,0.0293770122178062,0,0.0025875646832882,0,0.014586727109015003,0,0.011888758860481893,0.0017802001312070101,0.10371609941307904,0,0.028565954691826313,0.276055232388313,0.345844412634516,0.12033224653556303,0,0,0.08239855468280982,0.04308749978216531
LU22,LU22_22,2250,0.0015526035181851433,15897046.708794495,0,0.00178004858452247,0,0.0046728481209698846,0.344343990351074,0,0,0.010840879903886803,0,0,0,0,0.007385940513130182,0.016581980955957015,0,0.002474387461349138,0.009913729120648094,0.0120857023182711,0,0.00380528654123286,0.002671933329400079,0.180238125470619,0,0.003484807766102301,0.3325629129593541,0.11635364943100203,0.08786182445091915,0,0,0.05810498933564271,0.221393693059666
LU22,LU22_85,2250,0.0016047263958556758,15897046.708794694,0,0.00147062360910156,0,1.1594483040179301e-4,0.12688518847549807,0,0,0.019908766168677608,0,0,0,0,0.0059496803457041204,0.019432957895664807,0,0.0025488742849307895,0,0.009673513873523937,0,0.0038870749314709697,0.00847262873080423,0,0,0.06515614963614944,0.029043812853407795,0.008565712484646866,0,0,0,0.04384719402547181,0.853387129504686
LU22,LU22_33,2250,0.005136450372705284,15897046.708794095,0,0.001619159762961187,0,0.004514966934355101,0.271750858557916,0,0,0.017129321416530393,0,0,0,0,0.008648621241027239,0.018577210290584605,0,0.0031989418393961904,0.0036778788052094008,0.012427108248653791,0,0.0115436347702056,0.005729178513695998,0.09993916042479065,0,0.00763061962065001,0.4524853652171482,0.07853858006645703,0.06690309607779557,0,0,0.08736072409407952,0.20714245899100106
LU22,LU22_34,2250,0.005227040110247739,15897046.708794294,0,0.0010663469322462,0,6.785585766799059e-4,0.17738497178394,0,0,0.016147990760247807,0,0,0,0,0.006644448610025379,0.0213905414187007,0,0.004225185797738008,0,0.012111942690983798,0,0.014507311519841103,0.004263588154178697,0.0580762393601824,0,0.0168346053055606,0.4524240835470722,0.14248826798669606,0.0816018421820256,0,0,0.102944288640956,0.14563067693935794
LU22,LU22_11,2250,0.007052879428087149,15897046.708794095,0,0.0010629068515942799,0,4.964852211833599e-4,0.00509665462459131,0,0,0.008200368212942783,0,0,0,0,0.008919159699377038,0.028918495535877508,0,0.0020023306731872426,0,0.00986826345565971,0,0.0095565340464292,0.0035894475581048106,0.006058616417334352,0,0.08066383722644632,0.3904501014422491,0.332104519129704,0.09937914803033567,0,0,0.08185671677417568,0.009487061082736193
LU22,LU22_29,2250,0.004281161555942317,15897046.708794495,0,0.0015698275722716576,0,0.00396510462387218,0.314159091318148,0,0,0.018590513215679606,0,0,0,0,0.01031406703876612,0.0181729402987656,0,0.002658394524987481,0.00282840876782302,0.014601186466993297,0,0.0112400108987812,0.004755669088816853,0.045450653854485,0,8.550541379934691e-4,0.3066055052313809,0.1395381821863531,0.11193953086285698,0,0,0.10868625316086603,0.28692482201966424
LU22,LU22_86,2250,0.002025595935653107,15897046.708793897,0,0.00147062360910164,0,0,0.052980112234414914,0,0,0.0165003400830427,0,0,0,0,0.004952632169058487,0.018745242562925805,0,0.002442871006537694,0,0.009721591191872516,0,0.0038952013257668996,0.00645038508010023,0.0042202206134198395,0,0.08625914691423284,0.0618961279504949,0.0145888604676583,9.94259480161059e-4,0,0,0.04215663825734093,0.7898847437077956
LU22,LU22_80,2250,0.0014940560636986038,15897046.708794095,0,0.0011457873018168704,0,0,0.0638269028966603,0,0,0.0186763813492227,0,0,0,0,0.004824302090939507,0.018452845687866207,0,0.002287564351303618,0,0.008452867399572829,0,0.004438788898713212,0.0035741909557361626,0.015768056004240007,0,0.038935669221911814,0.13609760317330705,0.03525452245687457,0.0309684677451892,0,0,0.03711167204789621,0.7058640043312526
LU22,LU22_17,2250,0.003168690384624727,15897046.708794495,0,0.002840622758363202,0,0.003278267422937781,0.09828842204795382,0,0,0.01884576924992629,0,0,0,0,0.009351297816857089,0.026898962405869,0,0.0017352041064451098,0.00141321092912838,0.011189345648188,0,0.010829029542032704,0.005933709609031697,0.04114109895555572,0,0,0.21113408635171405,0.4036873102450831,0.181612704014128,0,0,0.08479065363458484,0.07763414497849816
LU22,LU22_35,2250,0.005804882127566344,15897046.708793797,0,6.068920976976771e-4,0,0.0020352716562084816,0.256543862068949,0,0,0.010835304107144799,0,0,0,0,0.009258397752345122,0.01974570708364689,0,0.0037245299971433487,0,0.013659752912841503,0,0.0145272075687445,0.005065561548206491,0.0515302233017841,0,0.017981434262891314,0.3351200900333669,0.16332624179281405,0.0887881544550731,0,0,0.11662527409946903,0.22662858022945495
LU22,LU22_63,2250,0.003032738655030791,15897046.708794294,0,0.001754735051140854,0,0.0011057270991493104,0.059478486870866286,0,0,0.02234914017397489,0,0,0,0,0.00701263836339327,0.0208049900415152,0,0.00324991877242001,0,0.00959959762133821,0,0.004451954383207586,0.004901710131198749,0.0131702888802425,0,0.007069827825253032,0.08583246468391002,0.008018966530903029,0.0015572599074186698,0,0,0.0628412913515817,0.821509895231275
LU22,LU22_30,2250,0.002946111346855594,15897046.708794294,0,0.00108347542113089,0,0.003965104623872222,0.24297880947307304,0,0,0.0150897303064813,0,0,0,0,0.008713901960642409,0.0193312971981799,0,0.002714862624638859,7.581378388221181e-4,0.012129444455753499,0,0.011818889781033499,0.004750481534803263,0.03737650698561428,0,0.0161758238909905,0.21698390337067705,0.2695234592808572,0.133608698616638,0,0,0.09766056750348993,0.228671038360145
LU22,LU22_4,2250,0.009534061409789366,15897046.708794795,0,0.0017504053396675508,0,4.964852211833358e-4,0.00649106326004184,0,0,0.015494667857425195,0,0,0,0,0.011506048279922139,0.026226473330515594,0,0.0016979277195636514,0,0.013928296581551498,0,0.0134459398336316,0.005142303809595257,0.0303026312238646,0,0.10838593141177602,0.3241659848170631,0.222880458037113,0.20005516115573405,0,0,0.106205059091067,0.008004774951301469
LU22,LU22_36,2250,0.0037231585525535557,15897046.708794994,0,2.6437804261499347e-4,0,6.279770549630905e-5,0.11831558072352698,0,0,0.009008636966591765,0,0,0,0,0.005832975723404829,0.019228591569798,0,0.00404790602072839,0,0.010750382492482103,0,0.013666245565639303,0.0023250124820212866,0.05113804838801272,0,0.0865769573427963,0.23296825733575405,0.2704286001285891,0.07464812021857323,0,0,0.103860395336161,0.18037962180829495
LU22,LU22_76,2250,1.95650533023753e-4,15897046.708794795,0,0,0,0,0.0194264869019457,0,0,0.012099666772906408,0,0,0,0,0.004363950473255902,0.018464212830683207,0,9.72295562532267e-4,0,0.004850243544393478,0,0.003902157639626439,4.86770202843736e-4,0,0,0.019299424416689793,0.058044443523174095,0.0285480325872816,0.050888376819313096,0,0,0.036951360407698086,0.8062683634546188
LU22,LU22_5,2250,0.006120644959904638,15897046.708794594,0,0.00218439232555994,0,0,0.0115658865409339,0,0,0.011970809396828408,0,0,0,0,0.00809558937835563,0.028930950936822606,0,0.001837177123443393,0,0.009311215796621577,0,0.009970709371770794,0.005489494935542313,0.0270429358524814,0,0.011389646794175,0.340162771540341,0.256601678011752,0.2816651379328071,0,0,0.07467907358055906,0.00845875102839259
LU22,LU22_87,2250,0.0010977501136723226,15897046.708794795,0,0,0,0,0.013203416878197,0,0,0.0118239515968866,0,0,0,0,0.00477673513979289,0.025170331593499812,0,0.00235464083376665,0,0.00927388178855838,0,0.004983353699696581,8.554995741464781e-4,0.0027949966748960697,0,0.044289221898691084,0.111172082102434,0.0309926807653661,0.04598454818268078,0,0,0.04605971158056031,0.7187067579890408
LU22,LU22_25,2250,2.8942211551362797e-4,15897046.708794994,0,0.0015930188117680496,0,0,0.03602554860581489,0,0,0,0,0,0,0,0.00365128498489743,0.0159815924889225,0,0.0013313109426396437,0,0.004093753410716571,0,0.0040334915730332235,0.0016994615557248795,0.006653753474315158,0,0.00543875846314894,0.3168480837597762,0.4993594312022971,0.10202268710638904,0,0,0.0267825661118352,0.0428947191120642
LU22,LU22_89,2250,0.0034426432781608876,15897046.708794495,0,5.54419622520075e-4,0,0,0.0395051802659934,0,0,0.010815280512147403,0,0,0,0,0.006107773053490804,0.021568359999140307,0,0.00143408885995864,0,0.009534507747217766,0,0.00492369253614396,0.00165348663067356,0.010965174350648596,0,0.04385014972804725,0.13985401773877396,0.0617469894097073,0.0132838439636868,0,0,0.05361354841501554,0.6766862765969348
LU22,LU22_18,2250,2.8942211551362894e-4,15897046.708794894,0,7.415778664880341e-4,0,0,0.21871065498761605,0,0,0.00781583866071225,0,0,0,0,0.004972210424701568,0.013488500570361703,0,0.0020808202414118347,0,0.006530379907948158,0,0.00485383216160701,0,0.027554675062899308,0,0.0025210853252002102,0.261192787818154,0.4612995251406551,0.0723148029930885,0,0,0.05429331886135644,0.120823805289666
LU22,LU22_32,2250,5.516596719756773e-4,15897046.708794594,0,2.688592744541471e-4,0,0,0.212127871989973,0,0,0,0,0,0,0,0.004052132480103039,0.0106070169213148,0,0.0023027375271861186,0,0.00495115548302329,0,0,0,0.007389880819402994,0,0.00543875846314908,0.2297451920814831,0.4472999459514379,0.1319400947866261,0,0,0.040774546831452485,0.1374115814363131
LU22,LU22_8,2250,0,15897046.708794195,0,3.85869191863824e-4,0,0,0.179696645936052,0,0,0.011265094725427796,0,0,0,0,0.0035143108254400797,0.018865371777355013,0,0.0013843974515789744,0,0.00511011865471906,0,0.0010316712130749501,0,0.07937991538624498,0,0.00308762130591463,0.2702874460067719,0.3382094356945369,0.14254247291715405,0,0,0.033112705676466916,0.13338040365622406
LU22,LU22_6,2250,0,15897046.708794195,0,6.708247780025862e-4,0,0,0,0,0,0.006316742174590427,0,0,0,0,0.002830672440320779,0.021538471851451607,0,0.0016643413779839464,0,0.004246624196762637,0,0.0016764049434418295,0,0.0617377943596679,0,0.0327907725951702,0.2915139517058351,0.3805836757686722,0.20009354835223805,0,0,0.024355907950949513,0.008924349273645884
LU22,LU22_81,2250,0.002619178255002933,15897046.708794795,0,9.785683456195885e-4,0,0,0,0,0,0.011600725690723498,0,0,0,0,0.0057087692840471806,0.021086038298788,0,0.00274243086532292,0.002972893541719249,0.011282072502759404,0,0.008445650436325369,0.001299845229385328,0.0202839388039487,0,0.04400389416384561,0.12797735936769306,0.25685278435454123,0.041042739847579,0,0,0.0589994526179739,0.450839828634084
LU22,LU22_7,2250,0,15897046.708793996,0,7.09175912143557e-4,0,0,0.0108014234445089,0,0,0.010971088553100498,0,0,0,0,0.0028246871961535697,0.021589602001795993,0,0.0014513093982733377,0,0.004237419072578678,0,4.06794130160865e-4,0,0.0935743848381707,0,0.013956129796604204,0.258375286218178,0.4098226756342404,0.174302164939315,0,0,0.023484044014024513,0.026485314432931714
LU22,LU22_69,2250,0.0022807942605950044,15897046.708793797,0,0.001657457845404026,0,0,0,0,0,0.0075685203678341,0,0,0,0,0.00287018174611436,0.019519863257781284,0,0.0031840804426172603,0,0.0072249019657756215,0,0.00419526040185245,0.00666146541998656,0.01866845938965401,0,0.048088436725838984,0.15897786015899307,0.303678276575396,0.11221563189046298,0,0,0.038265229686024485,0.320106107491401
LU22,LU22_70,2250,8.504598246505932e-4,15897046.708794294,0,0.0019366824966200518,0,0,0,0,0,0.008722702724238963,0,0,0,0,0.002042086696422394,0.0222813773347155,0,0.004231630665779239,0.00255908190491166,0.005955321659496512,0,0.0059691797853800984,0.005908817802059506,0.04812107092308941,0,0.04953723913335513,0.3691810146530679,0.276894508005506,0.17007716731461894,0,0,0.06366794391121436,0.022521059998008505
LU22,LU22_82,2250,0.0020867243283243194,15897046.708794395,0,0.014211200852165026,0,0,0,0,0,0.006958341491110589,0,0,0,0,0.004285484798883547,0.017243841512530694,0,0.004735838863009259,0.00303463688192582,0.0140581832277661,0,0.005930244680843718,0.00275185824881092,0.03160623559317501,0,0.04584344894705991,0.32324161802787,0.326219373766273,0.1341569619337189,0,0,0.08579338847899064,0.05313897483320831
LU22,LU22_94,2250,7.186540518175093e-4,15897046.708794395,0,0.00163532330406977,0,8.28101260922079e-4,0,0,0,0.00352787852913842,0,0,0,0,0.004858951809615502,0.012273076929075703,0,0.0027361213725437695,0,0.0113055745023097,0,0.00466282173602404,0.00138696998089283,0.011754410105682097,0,0.0340493745784373,0.3544902962560849,0.357603037604667,0.15181527753240712,0,0,0.0645348098002566,0.0257527934487237
LU22,LU22_101,2250,7.186540518174874e-4,15897046.708794894,0,0,0,6.883247267145148e-4,0,0,0,0.0027909770532278996,0,0,0,0,0.00489513961414302,0.011516208526158,0,4.6799611864586113e-4,0,0.007992632984336383,0,0.001646671887255439,0.00146595598666102,0.0190798371445753,0,0.017083300660306406,0.6769111157772174,0.0888193544436828,0.147909649098679,0,0,0.04105443655438478,0.009142303339737083
LU22,LU22_71,2250,0.0023222027304140797,15897046.708795097,0,0.006617948464627132,0,0,0,0,0,0.0035272425259160007,0,0,0,0,0.005942489677882039,0.0164249275515465,0,0.0024676122782902403,0,0.0131633509779638,0,0.003456077297500201,0.00148817509249303,0.0199273577558762,0,0.031875579440624,0.4320235203998362,0.12926469698523005,0.280869492501623,0,0,0.0863549752986039,0.019684377027459815
LU22,LU22_77,2250,0.0024968784612075822,15897046.708794795,0,0.00910752948311525,0,0,0.0028169198861446297,0,0,0.00233837645580017,0,0,0,0,0.004780550303278877,0.013660647489207199,0,0.006819631446895821,0,0.0127594004337442,0,0.00393393982599799,9.074961724110097e-4,0.00259875415614823,0,0.0372360493298965,0.3837570685313738,0.186291279206776,0.276076234908397,0,0,0.09322383098860296,0.020816782179001986
LU22,LU22_72,2250,0.0024229948066630813,15897046.708794594,0,0.00422114239680603,0,0,2.889783621449592e-5,0,0,0.00163507954150479,0,0,0,0,0.004917622028648707,0.013416495791441703,0,0.004831245117291484,0,0.008659615321064027,0,0.00357229042048343,9.074961724110207e-4,0.00351670123707172,0,0.0329097611440313,0.3998489164568671,0.17971785023499307,0.30790686948445223,0,0,0.0743344463199277,0.00176545366462477
LU22,LU22_65,2250,6.468941431561193e-4,15897046.708794594,0,0.0044156842940816,0,0,0,0,0,6.999132839866e-4,0,0,0,0,0.0033859701212890516,0.014661952879484703,0,0.004594041175750011,0,0.00660609049488987,0,0.00309454972119308,0,0.00351670123707172,0,0.034807596428850014,0.469163044176408,0.186770020784493,0.2613599691936892,0,0,0.04261721427717632,0.00176545366462477
LU22,LU22_60,2250,9.378165598028393e-4,15897046.708794294,0,8.559042534732752e-4,0,0,0.0322066849732408,0,0,0,0,0,0,0,0.00296509942955279,0.013291730321010203,0,0.012595303397534199,0,0.005995640388110446,0,0.002975175114871369,0,0.0019258139273405398,0,0.0116505143572105,0.4827887637147173,0.265515015331631,0.137581816317149,0,0,0.06242242964907061,0.038115646318701416
LU22,LU22_61,2250,4.966387924384472e-4,15897046.708794894,0,4.537984682514541e-4,0,0,0.0885657388132683,0,0,0,0,0,0,0,0.0030224095208015297,0.0166198277529535,0,0.012309344365020009,0,0.0059182631919864675,0,0.00257889814419028,0,0.007004463358420758,0,0.008546144874160883,0.295907099121037,0.3816750841683309,0.166559610115793,0,0,0.048391418297206515,0.0919161793370706
LU22,LU22_53,2250,0,15897046.708794095,0,0,0,0,0.0910679269956774,0,0,0,0,0,0,0,0.00309282952223851,0.013061928694302297,0,0.009361669759359734,0,0.006542384024706382,0,0.0010667776629936898,0,0.00507864943108053,0,0.0379888588595618,0.13025278378139407,0.564186801650563,0.12634517072207105,0,0,0.04161000119939411,0.09453773632453932
LU22,LU22_46,2250,0,15897046.708794495,0,4.101968090446562e-4,0,0,0.15528711797306305,0,0,0,0,0,0,0,0.0033342356498792447,0.00829362013625824,0,0.01104724708296031,0,0.006763775992402772,0,5.274709288240891e-4,0,0.0043343043321343875,0,0.06149880383375141,0.1738152953169241,0.5214267373745722,0.09351741736229066,0,0,0.05410116275832604,0.09130627950376517
LU22,LU22_40,2250,0,15897046.708794294,0,9.543187034342472e-4,0,0,0.256304498628076,0,0,0,0,0,0,0,0.0033189268931495186,0.009346703889712496,0,0.00496726412351846,0,0.006411500435367378,0,6.098567652513118e-4,0,0.0061147922774581,0,0.06399807177529422,0.3985266276080771,0.272945821301112,0.11250862487125503,0,0,0.05372878098735821,0.09093982588452038
LU22,LU22_47,2250,0,15897046.708794294,0,9.543187034342462e-4,0,0,0.20246593765195306,0,0,0,0,0,0,0,0.0033210449885215285,0.006869150149560372,0,0.009251685701824898,0,0.00605616488142036,0,5.274709288240949e-4,0,0.00561990900351172,0,0.0610507640001722,0.241877129840807,0.4325826842876053,0.10371592142373803,0,0,0.0560745633471228,0.09781756486830526
LU09,LU09_5,2500,0.0015515876930006286,19625983.591106106,0,0,0,0,0,0,0,0.00143377561090177,0,0,0,0,0.003972466547424261,0.00531995523336375,0,1.1547846419791402e-4,0,0.00898518390426094,0,8.16328498790846e-4,0,0.0216561085782555,0,0.5626009282335894,0.16748626080302506,0.14554548820734411,0.04539655656259058,0,0,0.0265388989359299,0.03077576140931989
LU09,LU09_6,2500,0.0032717829766213814,19625983.5911051,0,0.0026015437990239607,0,0,0,0,0,0.0025142566477251408,0,0,0,0,0.00714561563243768,0.005617531521428318,0,4.3108029371315853e-4,0,0.016626016754167507,0,0.00230618380914919,0,0.0262373197130243,0,0.43041698891868624,0.20851249120859605,0.206261164283043,0.0608949891011618,0,0,0.0402018864311073,0.0274751602965957
LU09,LU09_7,2500,0.005421546687537361,19625983.591105,0,0.0026015437990239802,0,0,0,0,0,0.00391977283286561,0,0,0,0,0.007341084936337162,0.0100153636738082,0,4.0315466256448594e-4,0,0.017361448633059114,0,0.0016461504939378898,3.886274776330239e-4,0.05363892429344494,0,0.05076048936481169,0.3547254303569859,0.3468748967289641,0.10223071073080003,0,0,0.04114956241911172,0.05061998605449551
LU09,LU09_8,2500,0.005529789079618323,19625983.5911051,0,0.0026015437990239607,0,0,3.269733343513299e-4,0,0,0.002545316321404549,0,0,0,0,0.00730382991435964,0.010032959015668804,0,3.6462940867857844e-4,0,0.017545277781336095,0,0.0034771553348157498,0,0.06590382302546498,0,0.12793958322204305,0.37979026444462,0.286693575030596,0.0575434109588624,0,0.0013208510425198898,0.0367337409379222,0.04407475131177378
LU09,LU09_100,2500,0.004539544654906208,19625983.5911055,0,0.010069448704732004,0,0.016731060511403346,0.009982170925818223,0,0,0.03205482462813261,0,0,0,0,0.007534181574547428,0.007198583151802252,0.0012137386283446999,0.0013683029735775776,0,0.009414140140367334,0,0.001969860062462491,0.02478554211126552,0.167551838660154,0,0.0589832399163953,0.3585405485941519,0.0395522114570709,0.199106608946199,0,0.018585181859930806,0.060969781836622675,0.0967105864773766
LU09,LU09_102,2500,0.0068580904523443875,19625983.5911051,0,0.0029107095075678016,0,0,0,0,0,0.0044766289155354815,0,0,0,0,0.0046633922410282925,0.010687145593753403,0,3.1226948204885396e-4,0,0.011219970087596596,0,0.001471045451546219,9.094575414906489e-4,0.046443926507152095,0,0.014559196613557798,0.23066366113995396,0.4425402462561179,0.20074720383034111,0,0,0.03369000922726752,0.0313557561152719
LU09,LU09_106,2500,0.005424109298908081,19625983.5911053,0,0.005182224881864941,0,0.006905465107314489,0.0375082234027483,0,0,0.030594141641479493,0,0,0,0,0.007645398434952912,0.00797514109343267,0.0048205763773789,0.0012999597585382282,0,0.00748062532508796,0,0.0022479855915086117,0.014265736642857555,0.1544197338539791,0,0.07523277717088814,0.350419249392937,0.030710159676284588,0.17775080380092706,0,0.013149945002354604,0.05464394298978471,0.14367338756424905
LU09,LU09_112,2500,0.026274555921745206,19625983.5911052,0,0.00920302043407959,0,0,0.006625610234347629,0,0,0.028938840570209297,0,0,0,0,0.00868459737528398,0.0118291938450389,0,4.983316491233051e-4,0.003391045909816819,0.010359193017246998,0,0.0026291521672880598,0.013729707722165285,0.142533808912572,0,0.0052999407585153785,0.328166716501955,0.00916375870329538,0.14489491016942707,0,0.014637953855721503,0.06728406627144692,0.288018844266171
LU09,LU09_113,2500,0,19625983.591104906,0,0.00193739510782401,0,0,0,0,0,0.0309442511380639,0,0,0,0,0.006616023060808747,0.0129940205601178,0,4.38845872647802e-4,0,0.0102012928746709,0,0.0014073934660392194,0.011036209469545935,0.19284352652636905,0,5.109470628260173e-5,0.3128128443968502,0,0.0760767139977264,0,0,0.04657594508548939,0.3677391489375818
LU09,LU09_12,2500,0.004701013418080313,19625983.591105398,0,0,0,0,0,0,0,0.005518251058296718,0,0,0,0,0.005208150893910809,0.009643515139207963,0,1.9704290631506139e-4,0,0.012484918375442,0,5.241579725440501e-4,0.0010848434779131408,0.0631089694673115,0,0.0010619869400085701,0.298745035822618,0.4368123240523122,0.121915872587806,0,0,0.03066408107965689,0.04769172654325311
